idT,text_mark,gram,leks,punkt,orpho,diskurs,skips,extra,gram1,gram2,gram3,gram4,gram5,gram6,gram7,gram8,gram9,gram10,gram11,gram12,gram13,gram14,leks15,leks16,leks17,leks18,diskurs19,diskurs20,diskurs21,diskurs22,g1,g2,g3,numsent,numtoken,numchar
380,10,2,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,1,21,341,1728
381,11,4,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,6,0,28,379,1831
382,11,2,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,268,1465
383,11,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,22,285,1447
384,9,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,12,312,1665
385,10,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,11,231,1086
386,11,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,218,1153
387,10,2,5,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,4,6,0,29,425,2058
388,12,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,39,481,2275
389,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,24,323,1459
390,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,12,381,1942
391,12,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,30,401,1839
392,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,126,637
393,11,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,32,440,2170
394,11,4,1,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,28,413,2152
395,10,1,1,3,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,1,26,488,2358
396,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,593,2921
397,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,388,1830
398,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,2,19,310,1440
399,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,92,436
400,12,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,42,566,2674
401,12,4,1,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,1,55,727,3462
402,11,2,0,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,21,444,2155
403,10,4,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,151,721
404,11,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,15,296,1369
405,11,3,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,33,457,2281
406,10,7,2,2,0,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,7,1,25,338,1784
407,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,135,631
408,11,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,17,241,1080
409,9,7,2,3,4,1,1,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,10,7,2,41,530,2423
410,10,4,0,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,7,6,0,38,524,2307
411,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,161,756
412,10,6,1,1,2,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,1,21,272,1290
413,11,2,0,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,17,298,1446
414,7,12,4,2,5,0,2,1,0,3,0,0,2,0,0,0,0,3,0,3,0,1,0,4,0,0,0,0,0,0,8,13,5,36,487,2288
415,10,3,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,3,19,500,2320
416,9,7,3,1,4,1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,3,0,0,1,0,0,0,5,10,2,43,679,3130
417,7,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,5,71,362
418,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,83,396
419,11,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,76,438
420,11,3,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,15,302,1566
421,10,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,9,181,899
422,11,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,20,362,1829
423,11,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,17,252,1188
424,8,13,4,2,3,0,0,2,0,1,2,0,4,0,0,0,4,1,1,0,0,0,0,4,0,0,0,0,0,0,10,11,3,36,551,2672
425,3,8,13,0,1,0,0,1,0,2,0,0,2,0,0,1,0,0,1,2,0,0,0,10,3,0,0,0,0,0,0,21,2,15,314,1386
426,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,11,195,984
427,10,6,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,27,490,2370
428,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,17,279,1358
429,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,134,705
430,9,10,4,4,0,0,0,1,0,1,1,0,0,3,0,0,1,0,1,3,0,0,0,4,0,0,0,0,0,0,8,11,0,25,389,1959
431,9,6,3,1,0,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,3,6,3,24,389,1864
432,9,5,1,0,0,1,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3,4,3,25,390,1759
433,10,6,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,0,28,395,1986
434,10,4,3,2,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,5,8,1,19,306,1706
435,11,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,21,316,1564
436,11,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,16,206,960
437,11,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,26,366,1772
438,4,26,14,6,9,3,1,2,0,5,7,2,1,0,0,6,0,0,0,5,0,0,0,14,0,0,1,2,0,0,23,31,7,25,336,1694
439,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,271,1274
440,11,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,19,274,1170
441,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,123,580
442,11,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,3,6,0,27,405,1990
443,5,6,4,0,2,0,0,1,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,3,5,5,8,71,351
444,10,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,10,124,562
445,8,11,4,1,2,1,3,0,0,2,1,0,1,0,0,1,0,0,0,3,0,3,0,2,1,1,0,0,0,1,9,13,0,20,460,2201
446,6,9,3,0,6,1,0,0,0,3,2,0,0,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,1,7,11,1,18,369,1884
447,10,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,46,647,3597
448,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17,233,1071
449,10,1,5,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,10,12,6,0,21,258,1149
450,10,4,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,2,7,0,23,275,1295
451,11,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,3,2,25,303,1558
452,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,19,186,896
453,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,21,229,1140
454,10,4,2,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,4,0,15,195,887
455,7,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,9,95,407
456,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31,393,1970
457,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,286,1437
458,6,24,4,0,6,0,0,0,0,0,4,0,4,1,0,1,0,2,0,11,0,1,0,4,0,0,0,0,0,0,10,21,3,14,146,613
459,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,16,199,891
460,9,8,2,6,1,1,1,3,0,1,1,0,2,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,0,0,9,8,5,11,203,921
461,9,5,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,0,8,110,501
462,12,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,0,17,252,1158
463,11,2,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,5,0,17,275,1277
464,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,379,1714
465,11,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,22,347,1849
466,10,6,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,1,20,301,1649
467,11,4,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,27,377,1715
468,10,4,2,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,6,1,26,398,2011
469,11,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,3,2,14,278,1461
470,8,9,2,4,3,0,0,1,0,0,1,0,0,1,0,0,0,5,0,1,0,1,0,1,1,0,0,0,0,0,10,9,0,21,435,2161
471,10,3,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,5,1,19,299,1517
472,9,6,5,0,1,2,2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0,0,2,13,3,34,666,3197
473,9,8,2,1,0,2,2,0,0,1,0,0,3,0,0,0,1,0,0,3,0,0,0,2,0,0,1,1,0,0,1,9,5,19,368,1883
474,10,2,1,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,2,3,26,387,2002
475,8,7,5,2,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,1,0,5,0,0,1,0,0,0,5,10,3,13,212,1080
476,11,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,13,289,1530
477,11,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,4,0,39,349,1487
478,7,10,6,6,0,0,1,0,0,1,1,0,0,3,0,1,0,2,0,1,0,1,0,5,1,0,0,0,0,0,7,15,1,58,542,2629
479,10,5,3,5,6,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,14,5,1,93,1400,6551
480,9,5,1,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,5,2,16,181,910
481,11,4,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,5,5,0,37,592,2898
482,10,7,0,2,1,0,1,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,5,0,23,340,1549
483,10,3,1,1,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,6,1,21,334,1722
484,8,6,5,1,4,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,4,12,1,21,212,929
485,9,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,4,1,21,229,1084
486,10,4,5,5,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,7,8,2,43,554,2852
487,9,7,8,2,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,4,0,1,0,7,1,0,0,2,0,0,6,11,6,31,576,2962
488,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,18,265,1593
489,9,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,6,0,37,461,2347
490,11,6,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,25,347,1923
491,4,12,11,2,8,2,3,1,0,1,2,0,1,1,1,3,0,1,1,1,0,0,0,11,0,0,2,0,0,0,8,21,9,22,372,1958
492,11,2,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,37,376,1978
493,9,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,1,15,262,1442
494,7,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,4,0,18,271,1339
495,8,4,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,5,0,15,281,1392
496,10,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,20,280,1269
497,7,8,1,1,2,2,0,0,0,1,3,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,6,6,2,16,275,1223
498,8,4,2,1,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,7,1,16,283,1360
499,8,6,3,0,1,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,7,1,16,292,1434
500,9,4,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,0,16,277,1325
501,10,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,38,694,3809
502,11,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,34,690,3973
503,8,3,4,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,2,8,3,17,182,787
504,10,4,2,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,5,1,18,200,961
505,6,22,2,0,14,0,3,0,0,7,11,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,19,2,29,355,1708
506,9,6,5,1,0,0,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,1,12,0,20,238,1042
507,7,13,3,4,2,1,1,1,0,3,3,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,1,0,0,9,16,0,15,213,960
508,11,6,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,3,1,19,205,947
509,10,6,1,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,2,1,11,165,795
510,10,3,4,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,7,1,20,235,1149
511,10,5,0,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,17,193,918
512,10,8,1,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,10,0,18,179,821
513,10,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,6,2,3,16,227,1027
514,8,4,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,21,271,1354
515,9,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,16,201,1080
516,9,4,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,18,253,1240
517,9,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,4,0,16,195,1066
518,10,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,0,18,210,1196
519,11,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,18,223,1182
520,10,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,6,0,15,185,856
521,10,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,11,110,504
522,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17,239,1064
523,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,217,946
524,10,7,2,2,0,1,0,0,0,1,2,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,4,5,3,13,176,826
525,11,7,4,2,3,1,1,1,0,2,1,0,0,1,0,0,1,0,0,2,0,0,0,4,0,0,1,0,0,0,7,11,1,46,597,2661
526,10,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,3,1,17,218,1104
527,10,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,10,118,545
528,10,4,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,6,0,15,174,745
529,10,3,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,17,201,985
530,5,21,2,4,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,12,0,3,0,2,0,0,0,0,0,0,6,21,1,10,156,781
531,6,21,2,5,2,0,1,1,0,1,1,0,7,2,0,1,0,1,0,7,0,1,0,2,0,0,0,0,0,0,6,23,3,12,152,719
532,5,10,5,0,1,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,2,0,4,1,0,0,1,0,0,2,12,4,40,834,4144
533,11,4,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,4,5,0,23,356,1915
534,12,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,19,472,2673
535,10,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,17,184,970
536,10,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,11,121,638
537,10,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,14,220,1061
538,10,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,0,24,344,1595
539,11,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,22,370,1759
540,5,7,6,0,5,3,0,0,0,2,1,0,0,1,0,1,0,0,1,1,0,0,0,6,0,0,0,1,0,2,7,11,3,48,814,4432
541,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,667,3253
542,12,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,10,111,480
543,9,7,1,3,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,0,3,8,2,13,164,734
544,10,8,1,2,0,0,2,0,0,4,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,8,0,21,278,1551
545,9,16,0,0,0,3,0,0,0,3,4,0,0,2,0,2,0,1,0,4,0,0,0,0,0,0,0,2,0,1,7,10,2,20,256,1252
546,9,4,5,2,1,1,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,4,8,3,50,996,5362
